,condition,sample,region_type,roi,t_step,t_sec,t_min,mean_intensity
19,Sema5c_fat2N1032_8min,7,bleached,1,19,170,2.8333333333333335,1.054
20,Sema5c_fat2N1032_8min,7,bleached,1,20,180,3.0,1.05
21,Sema5c_fat2N1032_8min,7,bleached,1,21,190,3.1666666666666665,1.089
22,Sema5c_fat2N1032_8min,7,bleached,1,22,200,3.3333333333333335,1.056
23,Sema5c_fat2N1032_8min,7,bleached,1,23,210,3.5,0.985
24,Sema5c_fat2N1032_8min,7,bleached,1,24,220,3.6666666666666665,1.026
25,Sema5c_fat2N1032_8min,7,bleached,1,25,230,3.8333333333333335,1.156
26,Sema5c_fat2N1032_8min,7,bleached,1,26,240,4.0,1.068
27,Sema5c_fat2N1032_8min,7,bleached,1,27,250,4.166666666666667,1.0979999999999999
28,Sema5c_fat2N1032_8min,7,bleached,1,28,260,4.333333333333333,0.95
29,Sema5c_fat2N1032_8min,7,bleached,1,29,270,4.5,0.9940000000000001
30,Sema5c_fat2N1032_8min,7,bleached,1,30,280,4.666666666666667,0.93
31,Sema5c_fat2N1032_8min,7,bleached,1,31,290,4.833333333333333,0.9009999999999999
32,Sema5c_fat2N1032_8min,7,bleached,1,32,300,5.0,0.976
33,Sema5c_fat2N1032_8min,7,bleached,1,33,310,5.166666666666667,0.95
34,Sema5c_fat2N1032_8min,7,bleached,1,34,320,5.333333333333333,0.8959999999999999
35,Sema5c_fat2N1032_8min,7,bleached,1,35,330,5.5,0.9540000000000001
36,Sema5c_fat2N1032_8min,7,bleached,1,36,340,5.666666666666667,0.95
37,Sema5c_fat2N1032_8min,7,bleached,1,37,350,5.833333333333333,0.8640000000000001
38,Sema5c_fat2N1032_8min,7,bleached,1,38,360,6.0,0.9620000000000001
39,Sema5c_fat2N1032_8min,7,bleached,1,39,370,6.166666666666667,0.946
40,Sema5c_fat2N1032_8min,7,bleached,1,40,380,6.333333333333333,0.96
41,Sema5c_fat2N1032_8min,7,bleached,1,41,390,6.5,0.88
42,Sema5c_fat2N1032_8min,7,bleached,1,42,400,6.666666666666667,0.915
43,Sema5c_fat2N1032_8min,7,bleached,1,43,410,6.833333333333333,0.9540000000000001
44,Sema5c_fat2N1032_8min,7,bleached,1,44,420,7.0,0.835
45,Sema5c_fat2N1032_8min,7,bleached,1,45,430,7.166666666666667,0.878
46,Sema5c_fat2N1032_8min,7,bleached,1,46,440,7.333333333333333,1.105
47,Sema5c_fat2N1032_8min,7,bleached,1,47,450,7.5,1.101
48,Sema5c_fat2N1032_8min,7,bleached,1,48,460,7.666666666666667,1.109
49,Sema5c_fat2N1032_8min,7,bleached,1,49,470,7.833333333333333,0.987
0,Sema5c_fat2N1032_8min,8,bleached,1,0,-20,-0.3333333333333333,2.1390000000000002
1,Sema5c_fat2N1032_8min,8,bleached,1,1,-10,-0.16666666666666666,1.7519999999999998
2,Sema5c_fat2N1032_8min,8,bleached,1,2,0,0.0,0.527
3,Sema5c_fat2N1032_8min,8,bleached,1,3,10,0.16666666666666666,0.784
4,Sema5c_fat2N1032_8min,8,bleached,1,4,20,0.3333333333333333,0.9209999999999999
5,Sema5c_fat2N1032_8min,8,bleached,1,5,30,0.5,0.973
6,Sema5c_fat2N1032_8min,8,bleached,1,6,40,0.6666666666666666,1.113
7,Sema5c_fat2N1032_8min,8,bleached,1,7,50,0.8333333333333334,1.188
8,Sema5c_fat2N1032_8min,8,bleached,1,8,60,1.0,1.088
9,Sema5c_fat2N1032_8min,8,bleached,1,9,70,1.1666666666666667,1.3030000000000002
10,Sema5c_fat2N1032_8min,8,bleached,1,10,80,1.3333333333333333,1.172
11,Sema5c_fat2N1032_8min,8,bleached,1,11,90,1.5,1.087
12,Sema5c_fat2N1032_8min,8,bleached,1,12,100,1.6666666666666667,1.235
13,Sema5c_fat2N1032_8min,8,bleached,1,13,110,1.8333333333333333,1.294
14,Sema5c_fat2N1032_8min,8,bleached,1,14,120,2.0,1.122
15,Sema5c_fat2N1032_8min,8,bleached,1,15,130,2.1666666666666665,1.238
16,Sema5c_fat2N1032_8min,8,bleached,1,16,140,2.3333333333333335,1.375
17,Sema5c_fat2N1032_8min,8,bleached,1,17,150,2.5,1.4240000000000002
18,Sema5c_fat2N1032_8min,8,bleached,1,18,160,2.6666666666666665,1.456
19,Sema5c_fat2N1032_8min,8,bleached,1,19,170,2.8333333333333335,1.392
20,Sema5c_fat2N1032_8min,8,bleached,1,20,180,3.0,1.4069999999999998
21,Sema5c_fat2N1032_8min,8,bleached,1,21,190,3.1666666666666665,1.405
22,Sema5c_fat2N1032_8min,8,bleached,1,22,200,3.3333333333333335,1.355
23,Sema5c_fat2N1032_8min,8,bleached,1,23,210,3.5,1.297
24,Sema5c_fat2N1032_8min,8,bleached,1,24,220,3.6666666666666665,1.462
25,Sema5c_fat2N1032_8min,8,bleached,1,25,230,3.8333333333333335,1.422
26,Sema5c_fat2N1032_8min,8,bleached,1,26,240,4.0,1.354
27,Sema5c_fat2N1032_8min,8,bleached,1,27,250,4.166666666666667,1.256
28,Sema5c_fat2N1032_8min,8,bleached,1,28,260,4.333333333333333,1.296
29,Sema5c_fat2N1032_8min,8,bleached,1,29,270,4.5,1.431
30,Sema5c_fat2N1032_8min,8,bleached,1,30,280,4.666666666666667,1.5019999999999998
31,Sema5c_fat2N1032_8min,8,bleached,1,31,290,4.833333333333333,1.148
32,Sema5c_fat2N1032_8min,8,bleached,1,32,300,5.0,1.247
33,Sema5c_fat2N1032_8min,8,bleached,1,33,310,5.166666666666667,1.274
34,Sema5c_fat2N1032_8min,8,bleached,1,34,320,5.333333333333333,1.261
35,Sema5c_fat2N1032_8min,8,bleached,1,35,330,5.5,1.3659999999999999
36,Sema5c_fat2N1032_8min,8,bleached,1,36,340,5.666666666666667,1.351
37,Sema5c_fat2N1032_8min,8,bleached,1,37,350,5.833333333333333,1.421
38,Sema5c_fat2N1032_8min,8,bleached,1,38,360,6.0,1.483
39,Sema5c_fat2N1032_8min,8,bleached,1,39,370,6.166666666666667,1.4569999999999999
40,Sema5c_fat2N1032_8min,8,bleached,1,40,380,6.333333333333333,1.476
41,Sema5c_fat2N1032_8min,8,bleached,1,41,390,6.5,1.466
42,Sema5c_fat2N1032_8min,8,bleached,1,42,400,6.666666666666667,1.5590000000000002
43,Sema5c_fat2N1032_8min,8,bleached,1,43,410,6.833333333333333,1.485
44,Sema5c_fat2N1032_8min,8,bleached,1,44,420,7.0,1.4569999999999999
45,Sema5c_fat2N1032_8min,8,bleached,1,45,430,7.166666666666667,1.5090000000000001
46,Sema5c_fat2N1032_8min,8,bleached,1,46,440,7.333333333333333,1.389
47,Sema5c_fat2N1032_8min,8,bleached,1,47,450,7.5,1.4769999999999999
48,Sema5c_fat2N1032_8min,8,bleached,1,48,460,7.666666666666667,1.611
49,Sema5c_fat2N1032_8min,8,bleached,1,49,470,7.833333333333333,1.55
0,Sema5c_fat2N1032_8min,8,bleached,2,0,-20,-0.3333333333333333,1.7790000000000001
1,Sema5c_fat2N1032_8min,8,bleached,2,1,-10,-0.16666666666666666,1.758
2,Sema5c_fat2N1032_8min,8,bleached,2,2,0,0.0,0.649
3,Sema5c_fat2N1032_8min,8,bleached,2,3,10,0.16666666666666666,1.034
4,Sema5c_fat2N1032_8min,8,bleached,2,4,20,0.3333333333333333,1.004
5,Sema5c_fat2N1032_8min,8,bleached,2,5,30,0.5,1.475
6,Sema5c_fat2N1032_8min,8,bleached,2,6,40,0.6666666666666666,1.584
7,Sema5c_fat2N1032_8min,8,bleached,2,7,50,0.8333333333333334,1.7209999999999999
8,Sema5c_fat2N1032_8min,8,bleached,2,8,60,1.0,1.6230000000000002
9,Sema5c_fat2N1032_8min,8,bleached,2,9,70,1.1666666666666667,1.64
10,Sema5c_fat2N1032_8min,8,bleached,2,10,80,1.3333333333333333,1.51
11,Sema5c_fat2N1032_8min,8,bleached,2,11,90,1.5,1.7930000000000001
12,Sema5c_fat2N1032_8min,8,bleached,2,12,100,1.6666666666666667,1.42
13,Sema5c_fat2N1032_8min,8,bleached,2,13,110,1.8333333333333333,1.631
14,Sema5c_fat2N1032_8min,8,bleached,2,14,120,2.0,1.6569999999999998
15,Sema5c_fat2N1032_8min,8,bleached,2,15,130,2.1666666666666665,1.821
16,Sema5c_fat2N1032_8min,8,bleached,2,16,140,2.3333333333333335,1.557
17,Sema5c_fat2N1032_8min,8,bleached,2,17,150,2.5,1.4969999999999999
18,Sema5c_fat2N1032_8min,8,bleached,2,18,160,2.6666666666666665,1.629
19,Sema5c_fat2N1032_8min,8,bleached,2,19,170,2.8333333333333335,1.62
20,Sema5c_fat2N1032_8min,8,bleached,2,20,180,3.0,1.659
21,Sema5c_fat2N1032_8min,8,bleached,2,21,190,3.1666666666666665,1.642
22,Sema5c_fat2N1032_8min,8,bleached,2,22,200,3.3333333333333335,1.537
23,Sema5c_fat2N1032_8min,8,bleached,2,23,210,3.5,1.682
24,Sema5c_fat2N1032_8min,8,bleached,2,24,220,3.6666666666666665,1.834
25,Sema5c_fat2N1032_8min,8,bleached,2,25,230,3.8333333333333335,1.808
26,Sema5c_fat2N1032_8min,8,bleached,2,26,240,4.0,1.661
27,Sema5c_fat2N1032_8min,8,bleached,2,27,250,4.166666666666667,1.719
28,Sema5c_fat2N1032_8min,8,bleached,2,28,260,4.333333333333333,1.876
29,Sema5c_fat2N1032_8min,8,bleached,2,29,270,4.5,1.744
30,Sema5c_fat2N1032_8min,8,bleached,2,30,280,4.666666666666667,1.7269999999999999
31,Sema5c_fat2N1032_8min,8,bleached,2,31,290,4.833333333333333,1.518
32,Sema5c_fat2N1032_8min,8,bleached,2,32,300,5.0,1.855
33,Sema5c_fat2N1032_8min,8,bleached,2,33,310,5.166666666666667,1.9169999999999998
34,Sema5c_fat2N1032_8min,8,bleached,2,34,320,5.333333333333333,1.7719999999999998
35,Sema5c_fat2N1032_8min,8,bleached,2,35,330,5.5,1.814
36,Sema5c_fat2N1032_8min,8,bleached,2,36,340,5.666666666666667,2.011
37,Sema5c_fat2N1032_8min,8,bleached,2,37,350,5.833333333333333,1.8019999999999998
38,Sema5c_fat2N1032_8min,8,bleached,2,38,360,6.0,1.704
39,Sema5c_fat2N1032_8min,8,bleached,2,39,370,6.166666666666667,1.744
40,Sema5c_fat2N1032_8min,8,bleached,2,40,380,6.333333333333333,1.814
41,Sema5c_fat2N1032_8min,8,bleached,2,41,390,6.5,1.548
42,Sema5c_fat2N1032_8min,8,bleached,2,42,400,6.666666666666667,1.8530000000000002
43,Sema5c_fat2N1032_8min,8,bleached,2,43,410,6.833333333333333,1.996
44,Sema5c_fat2N1032_8min,8,bleached,2,44,420,7.0,2.0
45,Sema5c_fat2N1032_8min,8,bleached,2,45,430,7.166666666666667,1.746
46,Sema5c_fat2N1032_8min,8,bleached,2,46,440,7.333333333333333,1.495
47,Sema5c_fat2N1032_8min,8,bleached,2,47,450,7.5,1.6059999999999999
48,Sema5c_fat2N1032_8min,8,bleached,2,48,460,7.666666666666667,1.67
49,Sema5c_fat2N1032_8min,8,bleached,2,49,470,7.833333333333333,1.588
0,Sema5c_fat2N1032_8min,8,bleached,3,0,-20,-0.3333333333333333,1.797
1,Sema5c_fat2N1032_8min,8,bleached,3,1,-10,-0.16666666666666666,1.8780000000000001
2,Sema5c_fat2N1032_8min,8,bleached,3,2,0,0.0,0.58
3,Sema5c_fat2N1032_8min,8,bleached,3,3,10,0.16666666666666666,0.9009999999999999
4,Sema5c_fat2N1032_8min,8,bleached,3,4,20,0.3333333333333333,0.982
5,Sema5c_fat2N1032_8min,8,bleached,3,5,30,0.5,1.165
6,Sema5c_fat2N1032_8min,8,bleached,3,6,40,0.6666666666666666,1.18
7,Sema5c_fat2N1032_8min,8,bleached,3,7,50,0.8333333333333334,1.175
8,Sema5c_fat2N1032_8min,8,bleached,3,8,60,1.0,1.324
9,Sema5c_fat2N1032_8min,8,bleached,3,9,70,1.1666666666666667,1.4809999999999999
10,Sema5c_fat2N1032_8min,8,bleached,3,10,80,1.3333333333333333,1.585
11,Sema5c_fat2N1032_8min,8,bleached,3,11,90,1.5,1.3869999999999998
12,Sema5c_fat2N1032_8min,8,bleached,3,12,100,1.6666666666666667,1.443
13,Sema5c_fat2N1032_8min,8,bleached,3,13,110,1.8333333333333333,1.423
14,Sema5c_fat2N1032_8min,8,bleached,3,14,120,2.0,1.7469999999999999
15,Sema5c_fat2N1032_8min,8,bleached,3,15,130,2.1666666666666665,1.5590000000000002
16,Sema5c_fat2N1032_8min,8,bleached,3,16,140,2.3333333333333335,1.577
17,Sema5c_fat2N1032_8min,8,bleached,3,17,150,2.5,1.663
18,Sema5c_fat2N1032_8min,8,bleached,3,18,160,2.6666666666666665,1.21
19,Sema5c_fat2N1032_8min,8,bleached,3,19,170,2.8333333333333335,1.337
20,Sema5c_fat2N1032_8min,8,bleached,3,20,180,3.0,1.557
21,Sema5c_fat2N1032_8min,8,bleached,3,21,190,3.1666666666666665,1.4380000000000002
22,Sema5c_fat2N1032_8min,8,bleached,3,22,200,3.3333333333333335,1.238
23,Sema5c_fat2N1032_8min,8,bleached,3,23,210,3.5,1.296
24,Sema5c_fat2N1032_8min,8,bleached,3,24,220,3.6666666666666665,1.633
25,Sema5c_fat2N1032_8min,8,bleached,3,25,230,3.8333333333333335,1.625
26,Sema5c_fat2N1032_8min,8,bleached,3,26,240,4.0,1.557
27,Sema5c_fat2N1032_8min,8,bleached,3,27,250,4.166666666666667,1.4580000000000002
28,Sema5c_fat2N1032_8min,8,bleached,3,28,260,4.333333333333333,1.608
29,Sema5c_fat2N1032_8min,8,bleached,3,29,270,4.5,1.8330000000000002
30,Sema5c_fat2N1032_8min,8,bleached,3,30,280,4.666666666666667,1.732
31,Sema5c_fat2N1032_8min,8,bleached,3,31,290,4.833333333333333,1.527
32,Sema5c_fat2N1032_8min,8,bleached,3,32,300,5.0,1.425
33,Sema5c_fat2N1032_8min,8,bleached,3,33,310,5.166666666666667,1.5519999999999998
34,Sema5c_fat2N1032_8min,8,bleached,3,34,320,5.333333333333333,1.6230000000000002
35,Sema5c_fat2N1032_8min,8,bleached,3,35,330,5.5,1.473
36,Sema5c_fat2N1032_8min,8,bleached,3,36,340,5.666666666666667,1.4809999999999999
37,Sema5c_fat2N1032_8min,8,bleached,3,37,350,5.833333333333333,1.694
38,Sema5c_fat2N1032_8min,8,bleached,3,38,360,6.0,2.238
39,Sema5c_fat2N1032_8min,8,bleached,3,39,370,6.166666666666667,1.7369999999999999
40,Sema5c_fat2N1032_8min,8,bleached,3,40,380,6.333333333333333,1.8940000000000001
41,Sema5c_fat2N1032_8min,8,bleached,3,41,390,6.5,1.704
42,Sema5c_fat2N1032_8min,8,bleached,3,42,400,6.666666666666667,2.235
43,Sema5c_fat2N1032_8min,8,bleached,3,43,410,6.833333333333333,2.076
44,Sema5c_fat2N1032_8min,8,bleached,3,44,420,7.0,1.82
45,Sema5c_fat2N1032_8min,8,bleached,3,45,430,7.166666666666667,1.9869999999999999
46,Sema5c_fat2N1032_8min,8,bleached,3,46,440,7.333333333333333,1.777
47,Sema5c_fat2N1032_8min,8,bleached,3,47,450,7.5,1.7590000000000001
48,Sema5c_fat2N1032_8min,8,bleached,3,48,460,7.666666666666667,1.4809999999999999
49,Sema5c_fat2N1032_8min,8,bleached,3,49,470,7.833333333333333,1.709
0,Sema5c_fat2N1032_8min,9,bleached,1,0,-20,-0.3333333333333333,2.7230000000000003
1,Sema5c_fat2N1032_8min,9,bleached,1,1,-10,-0.16666666666666666,2.7739999999999996
2,Sema5c_fat2N1032_8min,9,bleached,1,2,0,0.0,1.085
3,Sema5c_fat2N1032_8min,9,bleached,1,3,10,0.16666666666666666,1.56
4,Sema5c_fat2N1032_8min,9,bleached,1,4,20,0.3333333333333333,1.6130000000000002
5,Sema5c_fat2N1032_8min,9,bleached,1,5,30,0.5,1.881
6,Sema5c_fat2N1032_8min,9,bleached,1,6,40,0.6666666666666666,1.73
7,Sema5c_fat2N1032_8min,9,bleached,1,7,50,0.8333333333333334,1.903
8,Sema5c_fat2N1032_8min,9,bleached,1,8,60,1.0,1.9369999999999998
9,Sema5c_fat2N1032_8min,9,bleached,1,9,70,1.1666666666666667,1.739
10,Sema5c_fat2N1032_8min,9,bleached,1,10,80,1.3333333333333333,1.8869999999999998
11,Sema5c_fat2N1032_8min,9,bleached,1,11,90,1.5,2.61
12,Sema5c_fat2N1032_8min,9,bleached,1,12,100,1.6666666666666667,2.167
13,Sema5c_fat2N1032_8min,9,bleached,1,13,110,1.8333333333333333,2.226
14,Sema5c_fat2N1032_8min,9,bleached,1,14,120,2.0,2.333
15,Sema5c_fat2N1032_8min,9,bleached,1,15,130,2.1666666666666665,2.3930000000000002
16,Sema5c_fat2N1032_8min,9,bleached,1,16,140,2.3333333333333335,2.003
17,Sema5c_fat2N1032_8min,9,bleached,1,17,150,2.5,1.579
18,Sema5c_fat2N1032_8min,9,bleached,1,18,160,2.6666666666666665,1.906
19,Sema5c_fat2N1032_8min,9,bleached,1,19,170,2.8333333333333335,1.975
20,Sema5c_fat2N1032_8min,9,bleached,1,20,180,3.0,1.9369999999999998
21,Sema5c_fat2N1032_8min,9,bleached,1,21,190,3.1666666666666665,2.135
22,Sema5c_fat2N1032_8min,9,bleached,1,22,200,3.3333333333333335,2.069
23,Sema5c_fat2N1032_8min,9,bleached,1,23,210,3.5,2.0
24,Sema5c_fat2N1032_8min,9,bleached,1,24,220,3.6666666666666665,1.903
25,Sema5c_fat2N1032_8min,9,bleached,1,25,230,3.8333333333333335,2.079
26,Sema5c_fat2N1032_8min,9,bleached,1,26,240,4.0,2.104
27,Sema5c_fat2N1032_8min,9,bleached,1,27,250,4.166666666666667,1.94
28,Sema5c_fat2N1032_8min,9,bleached,1,28,260,4.333333333333333,2.145
29,Sema5c_fat2N1032_8min,9,bleached,1,29,270,4.5,2.286
30,Sema5c_fat2N1032_8min,9,bleached,1,30,280,4.666666666666667,2.101
31,Sema5c_fat2N1032_8min,9,bleached,1,31,290,4.833333333333333,2.145
32,Sema5c_fat2N1032_8min,9,bleached,1,32,300,5.0,2.396
33,Sema5c_fat2N1032_8min,9,bleached,1,33,310,5.166666666666667,2.491
34,Sema5c_fat2N1032_8min,9,bleached,1,34,320,5.333333333333333,2.478
35,Sema5c_fat2N1032_8min,9,bleached,1,35,330,5.5,2.009
36,Sema5c_fat2N1032_8min,9,bleached,1,36,340,5.666666666666667,1.9280000000000002
37,Sema5c_fat2N1032_8min,9,bleached,1,37,350,5.833333333333333,2.126
38,Sema5c_fat2N1032_8min,9,bleached,1,38,360,6.0,1.9340000000000002
39,Sema5c_fat2N1032_8min,9,bleached,1,39,370,6.166666666666667,2.208
40,Sema5c_fat2N1032_8min,9,bleached,1,40,380,6.333333333333333,2.358
41,Sema5c_fat2N1032_8min,9,bleached,1,41,390,6.5,2.469
42,Sema5c_fat2N1032_8min,9,bleached,1,42,400,6.666666666666667,2.4090000000000003
43,Sema5c_fat2N1032_8min,9,bleached,1,43,410,6.833333333333333,2.528
44,Sema5c_fat2N1032_8min,9,bleached,1,44,420,7.0,2.431
45,Sema5c_fat2N1032_8min,9,bleached,1,45,430,7.166666666666667,2.745
46,Sema5c_fat2N1032_8min,9,bleached,1,46,440,7.333333333333333,2.302
47,Sema5c_fat2N1032_8min,9,bleached,1,47,450,7.5,2.299
48,Sema5c_fat2N1032_8min,9,bleached,1,48,460,7.666666666666667,2.421
49,Sema5c_fat2N1032_8min,9,bleached,1,49,470,7.833333333333333,2.248
0,Sema5c_fat2N1032_8min,9,bleached,2,0,-20,-0.3333333333333333,2.8739999999999997
1,Sema5c_fat2N1032_8min,9,bleached,2,1,-10,-0.16666666666666666,3.0
2,Sema5c_fat2N1032_8min,9,bleached,2,2,0,0.0,1.251
3,Sema5c_fat2N1032_8min,9,bleached,2,3,10,0.16666666666666666,1.5930000000000002
4,Sema5c_fat2N1032_8min,9,bleached,2,4,20,0.3333333333333333,1.775
5,Sema5c_fat2N1032_8min,9,bleached,2,5,30,0.5,1.883
6,Sema5c_fat2N1032_8min,9,bleached,2,6,40,0.6666666666666666,2.043
7,Sema5c_fat2N1032_8min,9,bleached,2,7,50,0.8333333333333334,2.013
8,Sema5c_fat2N1032_8min,9,bleached,2,8,60,1.0,2.121
9,Sema5c_fat2N1032_8min,9,bleached,2,9,70,1.1666666666666667,2.372
10,Sema5c_fat2N1032_8min,9,bleached,2,10,80,1.3333333333333333,2.303
11,Sema5c_fat2N1032_8min,9,bleached,2,11,90,1.5,2.779
12,Sema5c_fat2N1032_8min,9,bleached,2,12,100,1.6666666666666667,2.506
13,Sema5c_fat2N1032_8min,9,bleached,2,13,110,1.8333333333333333,2.593
14,Sema5c_fat2N1032_8min,9,bleached,2,14,120,2.0,2.1519999999999997
15,Sema5c_fat2N1032_8min,9,bleached,2,15,130,2.1666666666666665,2.524
16,Sema5c_fat2N1032_8min,9,bleached,2,16,140,2.3333333333333335,2.905
17,Sema5c_fat2N1032_8min,9,bleached,2,17,150,2.5,2.827
18,Sema5c_fat2N1032_8min,9,bleached,2,18,160,2.6666666666666665,2.4330000000000003
19,Sema5c_fat2N1032_8min,9,bleached,2,19,170,2.8333333333333335,2.571
20,Sema5c_fat2N1032_8min,9,bleached,2,20,180,3.0,2.476
21,Sema5c_fat2N1032_8min,9,bleached,2,21,190,3.1666666666666665,2.476
22,Sema5c_fat2N1032_8min,9,bleached,2,22,200,3.3333333333333335,2.351
23,Sema5c_fat2N1032_8min,9,bleached,2,23,210,3.5,2.195
24,Sema5c_fat2N1032_8min,9,bleached,2,24,220,3.6666666666666665,1.926
25,Sema5c_fat2N1032_8min,9,bleached,2,25,230,3.8333333333333335,2.545
26,Sema5c_fat2N1032_8min,9,bleached,2,26,240,4.0,2.55
27,Sema5c_fat2N1032_8min,9,bleached,2,27,250,4.166666666666667,2.3680000000000003
28,Sema5c_fat2N1032_8min,9,bleached,2,28,260,4.333333333333333,2.342
29,Sema5c_fat2N1032_8min,9,bleached,2,29,270,4.5,2.7060000000000004
30,Sema5c_fat2N1032_8min,9,bleached,2,30,280,4.666666666666667,2.4459999999999997
31,Sema5c_fat2N1032_8min,9,bleached,2,31,290,4.833333333333333,2.307
32,Sema5c_fat2N1032_8min,9,bleached,2,32,300,5.0,2.052
33,Sema5c_fat2N1032_8min,9,bleached,2,33,310,5.166666666666667,2.017
34,Sema5c_fat2N1032_8min,9,bleached,2,34,320,5.333333333333333,2.0909999999999997
35,Sema5c_fat2N1032_8min,9,bleached,2,35,330,5.5,1.7530000000000001
36,Sema5c_fat2N1032_8min,9,bleached,2,36,340,5.666666666666667,1.8869999999999998
37,Sema5c_fat2N1032_8min,9,bleached,2,37,350,5.833333333333333,2.0
38,Sema5c_fat2N1032_8min,9,bleached,2,38,360,6.0,1.935
39,Sema5c_fat2N1032_8min,9,bleached,2,39,370,6.166666666666667,1.879
40,Sema5c_fat2N1032_8min,9,bleached,2,40,380,6.333333333333333,2.16
41,Sema5c_fat2N1032_8min,9,bleached,2,41,390,6.5,2.377
42,Sema5c_fat2N1032_8min,9,bleached,2,42,400,6.666666666666667,2.195
43,Sema5c_fat2N1032_8min,9,bleached,2,43,410,6.833333333333333,2.394
44,Sema5c_fat2N1032_8min,9,bleached,2,44,420,7.0,2.177
45,Sema5c_fat2N1032_8min,9,bleached,2,45,430,7.166666666666667,2.113
46,Sema5c_fat2N1032_8min,9,bleached,2,46,440,7.333333333333333,2.221
47,Sema5c_fat2N1032_8min,9,bleached,2,47,450,7.5,2.061
48,Sema5c_fat2N1032_8min,9,bleached,2,48,460,7.666666666666667,2.169
49,Sema5c_fat2N1032_8min,9,bleached,2,49,470,7.833333333333333,2.818
0,Sema5c_fat2N1032_8min,9,bleached,3,0,-20,-0.3333333333333333,2.5839999999999996
1,Sema5c_fat2N1032_8min,9,bleached,3,1,-10,-0.16666666666666666,2.235
2,Sema5c_fat2N1032_8min,9,bleached,3,2,0,0.0,1.021
3,Sema5c_fat2N1032_8min,9,bleached,3,3,10,0.16666666666666666,1.37
4,Sema5c_fat2N1032_8min,9,bleached,3,4,20,0.3333333333333333,1.6130000000000002
5,Sema5c_fat2N1032_8min,9,bleached,3,5,30,0.5,1.685
6,Sema5c_fat2N1032_8min,9,bleached,3,6,40,0.6666666666666666,1.5630000000000002
7,Sema5c_fat2N1032_8min,9,bleached,3,7,50,0.8333333333333334,1.66
8,Sema5c_fat2N1032_8min,9,bleached,3,8,60,1.0,1.71
9,Sema5c_fat2N1032_8min,9,bleached,3,9,70,1.1666666666666667,1.8030000000000002
10,Sema5c_fat2N1032_8min,9,bleached,3,10,80,1.3333333333333333,1.714
11,Sema5c_fat2N1032_8min,9,bleached,3,11,90,1.5,1.8530000000000002
12,Sema5c_fat2N1032_8min,9,bleached,3,12,100,1.6666666666666667,1.8780000000000001
13,Sema5c_fat2N1032_8min,9,bleached,3,13,110,1.8333333333333333,1.954
14,Sema5c_fat2N1032_8min,9,bleached,3,14,120,2.0,1.966
15,Sema5c_fat2N1032_8min,9,bleached,3,15,130,2.1666666666666665,1.874
16,Sema5c_fat2N1032_8min,9,bleached,3,16,140,2.3333333333333335,1.714
17,Sema5c_fat2N1032_8min,9,bleached,3,17,150,2.5,1.739
18,Sema5c_fat2N1032_8min,9,bleached,3,18,160,2.6666666666666665,1.8359999999999999
19,Sema5c_fat2N1032_8min,9,bleached,3,19,170,2.8333333333333335,1.714
20,Sema5c_fat2N1032_8min,9,bleached,3,20,180,3.0,1.735
21,Sema5c_fat2N1032_8min,9,bleached,3,21,190,3.1666666666666665,1.7180000000000002
22,Sema5c_fat2N1032_8min,9,bleached,3,22,200,3.3333333333333335,1.761
23,Sema5c_fat2N1032_8min,9,bleached,3,23,210,3.5,1.7819999999999998
24,Sema5c_fat2N1032_8min,9,bleached,3,24,220,3.6666666666666665,1.706
25,Sema5c_fat2N1032_8min,9,bleached,3,25,230,3.8333333333333335,2.08
26,Sema5c_fat2N1032_8min,9,bleached,3,26,240,4.0,1.87
27,Sema5c_fat2N1032_8min,9,bleached,3,27,250,4.166666666666667,1.7180000000000002
28,Sema5c_fat2N1032_8min,9,bleached,3,28,260,4.333333333333333,1.765
29,Sema5c_fat2N1032_8min,9,bleached,3,29,270,4.5,1.891
30,Sema5c_fat2N1032_8min,9,bleached,3,30,280,4.666666666666667,1.433
31,Sema5c_fat2N1032_8min,9,bleached,3,31,290,4.833333333333333,1.71
32,Sema5c_fat2N1032_8min,9,bleached,3,32,300,5.0,1.655
33,Sema5c_fat2N1032_8min,9,bleached,3,33,310,5.166666666666667,1.891
34,Sema5c_fat2N1032_8min,9,bleached,3,34,320,5.333333333333333,1.735
35,Sema5c_fat2N1032_8min,9,bleached,3,35,330,5.5,1.538
36,Sema5c_fat2N1032_8min,9,bleached,3,36,340,5.666666666666667,1.8869999999999998
37,Sema5c_fat2N1032_8min,9,bleached,3,37,350,5.833333333333333,1.845
38,Sema5c_fat2N1032_8min,9,bleached,3,38,360,6.0,2.273
39,Sema5c_fat2N1032_8min,9,bleached,3,39,370,6.166666666666667,1.8359999999999999
40,Sema5c_fat2N1032_8min,9,bleached,3,40,380,6.333333333333333,1.845
41,Sema5c_fat2N1032_8min,9,bleached,3,41,390,6.5,1.861
42,Sema5c_fat2N1032_8min,9,bleached,3,42,400,6.666666666666667,1.7730000000000001
43,Sema5c_fat2N1032_8min,9,bleached,3,43,410,6.833333333333333,1.706
44,Sema5c_fat2N1032_8min,9,bleached,3,44,420,7.0,1.311
45,Sema5c_fat2N1032_8min,9,bleached,3,45,430,7.166666666666667,1.798
46,Sema5c_fat2N1032_8min,9,bleached,3,46,440,7.333333333333333,2.193
47,Sema5c_fat2N1032_8min,9,bleached,3,47,450,7.5,1.807
