,condition,sample,region_type,roi,t_step,t_sec,t_min,mean_intensity
2,Fat2_30min,3,bleached,2,2,0.0,0.0,2.039
3,Fat2_30min,3,bleached,2,3,30.0,0.5,2.057
4,Fat2_30min,3,bleached,2,4,60.0,1.0,3.103
5,Fat2_30min,3,bleached,2,5,90.0,1.5,2.566
6,Fat2_30min,3,bleached,2,6,120.0,2.0,3.359
7,Fat2_30min,3,bleached,2,7,150.0,2.5,2.742
8,Fat2_30min,3,bleached,2,8,180.0,3.0,3.429
9,Fat2_30min,3,bleached,2,9,210.0,3.5,3.021
10,Fat2_30min,3,bleached,2,10,240.0,4.0,3.571
11,Fat2_30min,3,bleached,2,11,270.0,4.5,4.191
12,Fat2_30min,3,bleached,2,12,300.0,5.0,4.672
13,Fat2_30min,3,bleached,2,13,330.0,5.5,3.385
14,Fat2_30min,3,bleached,2,14,360.0,6.0,3.721
15,Fat2_30min,3,bleached,2,15,390.0,6.5,3.362
16,Fat2_30min,3,bleached,2,16,420.0,7.0,4.067
17,Fat2_30min,3,bleached,2,17,450.0,7.5,4.186
18,Fat2_30min,3,bleached,2,18,480.0,8.0,4.685
19,Fat2_30min,3,bleached,2,19,510.0,8.5,4.612
20,Fat2_30min,3,bleached,2,20,540.0,9.0,4.54
21,Fat2_30min,3,bleached,2,21,570.0,9.5,4.408
22,Fat2_30min,3,bleached,2,22,600.0,10.0,5.116
23,Fat2_30min,3,bleached,2,23,630.0,10.5,4.705
24,Fat2_30min,3,bleached,2,24,660.0,11.0,4.509
25,Fat2_30min,3,bleached,2,25,690.0,11.5,5.067
26,Fat2_30min,3,bleached,2,26,720.0,12.0,5.289
27,Fat2_30min,3,bleached,2,27,750.0,12.5,5.075
28,Fat2_30min,3,bleached,2,28,780.0,13.0,5.561
29,Fat2_30min,3,bleached,2,29,810.0,13.5,4.393
30,Fat2_30min,3,bleached,2,30,840.0,14.0,4.698
31,Fat2_30min,3,bleached,2,31,870.0,14.5,4.522
32,Fat2_30min,3,bleached,2,32,900.0,15.0,5.013
33,Fat2_30min,3,bleached,2,33,930.0,15.5,4.703
34,Fat2_30min,3,bleached,2,34,960.0,16.0,4.052
35,Fat2_30min,3,bleached,2,35,990.0,16.5,4.413
36,Fat2_30min,3,bleached,2,36,1020.0,17.0,4.618
37,Fat2_30min,3,bleached,2,37,1050.0,17.5,4.282
38,Fat2_30min,3,bleached,2,38,1080.0,18.0,4.504
39,Fat2_30min,3,bleached,2,39,1110.0,18.5,4.01
40,Fat2_30min,3,bleached,2,40,1140.0,19.0,3.848
41,Fat2_30min,3,bleached,2,41,1170.0,19.5,4.248
42,Fat2_30min,3,bleached,2,42,1200.0,20.0,4.654
43,Fat2_30min,3,bleached,2,43,1230.0,20.5,4.481
44,Fat2_30min,3,bleached,2,44,1260.0,21.0,4.902
45,Fat2_30min,3,bleached,2,45,1290.0,21.5,5.408
46,Fat2_30min,3,bleached,2,46,1320.0,22.0,4.974
47,Fat2_30min,3,bleached,2,47,1350.0,22.5,5.109
48,Fat2_30min,3,bleached,2,48,1380.0,23.0,5.15
49,Fat2_30min,3,bleached,2,49,1410.0,23.5,5.271
50,Fat2_30min,3,bleached,2,50,1440.0,24.0,5.339
51,Fat2_30min,3,bleached,2,51,1470.0,24.5,5.214
52,Fat2_30min,3,bleached,2,52,1500.0,25.0,5.579
53,Fat2_30min,3,bleached,2,53,1530.0,25.5,5.354
54,Fat2_30min,3,bleached,2,54,1560.0,26.0,4.922
55,Fat2_30min,3,bleached,2,55,1590.0,26.5,5.837
56,Fat2_30min,3,bleached,2,56,1620.0,27.0,5.548
57,Fat2_30min,3,bleached,2,57,1650.0,27.5,4.806
58,Fat2_30min,3,bleached,2,58,1680.0,28.0,4.762
59,Fat2_30min,3,bleached,2,59,1710.0,28.5,5.664
60,Fat2_30min,3,bleached,2,60,1740.0,29.0,5.602
0,Fat2_30min,3,bleached,3,0,-60.0,-1.0,9.427
1,Fat2_30min,3,bleached,3,1,-30.0,-0.5,10.01
2,Fat2_30min,3,bleached,3,2,0.0,0.0,2.734
3,Fat2_30min,3,bleached,3,3,30.0,0.5,2.719
4,Fat2_30min,3,bleached,3,4,60.0,1.0,2.651
5,Fat2_30min,3,bleached,3,5,90.0,1.5,2.57
6,Fat2_30min,3,bleached,3,6,120.0,2.0,2.452
7,Fat2_30min,3,bleached,3,7,150.0,2.5,2.92
8,Fat2_30min,3,bleached,3,8,180.0,3.0,4.198
9,Fat2_30min,3,bleached,3,9,210.0,3.5,4.123
10,Fat2_30min,3,bleached,3,10,240.0,4.0,4.181
11,Fat2_30min,3,bleached,3,11,270.0,4.5,4.686
12,Fat2_30min,3,bleached,3,12,300.0,5.0,4.897
13,Fat2_30min,3,bleached,3,13,330.0,5.5,4.952
14,Fat2_30min,3,bleached,3,14,360.0,6.0,4.013
15,Fat2_30min,3,bleached,3,15,390.0,6.5,5.035
16,Fat2_30min,3,bleached,3,16,420.0,7.0,5.279
17,Fat2_30min,3,bleached,3,17,450.0,7.5,3.897
18,Fat2_30min,3,bleached,3,18,480.0,8.0,4.621
19,Fat2_30min,3,bleached,3,19,510.0,8.5,3.379
20,Fat2_30min,3,bleached,3,20,540.0,9.0,2.972
21,Fat2_30min,3,bleached,3,21,570.0,9.5,3.523
22,Fat2_30min,3,bleached,3,22,600.0,10.0,3.108
23,Fat2_30min,3,bleached,3,23,630.0,10.5,3.344
24,Fat2_30min,3,bleached,3,24,660.0,11.0,3.214
25,Fat2_30min,3,bleached,3,25,690.0,11.5,3.266
26,Fat2_30min,3,bleached,3,26,720.0,12.0,3.56
27,Fat2_30min,3,bleached,3,27,750.0,12.5,3.281
28,Fat2_30min,3,bleached,3,28,780.0,13.0,3.133
29,Fat2_30min,3,bleached,3,29,810.0,13.5,3.45
30,Fat2_30min,3,bleached,3,30,840.0,14.0,3.216
31,Fat2_30min,3,bleached,3,31,870.0,14.5,3.578
32,Fat2_30min,3,bleached,3,32,900.0,15.0,3.186
33,Fat2_30min,3,bleached,3,33,930.0,15.5,2.864
34,Fat2_30min,3,bleached,3,34,960.0,16.0,3.095
35,Fat2_30min,3,bleached,3,35,990.0,16.5,3.206
36,Fat2_30min,3,bleached,3,36,1020.0,17.0,2.327
37,Fat2_30min,3,bleached,3,37,1050.0,17.5,3.075
38,Fat2_30min,3,bleached,3,38,1080.0,18.0,3.354
39,Fat2_30min,3,bleached,3,39,1110.0,18.5,2.774
40,Fat2_30min,3,bleached,3,40,1140.0,19.0,2.636
41,Fat2_30min,3,bleached,3,41,1170.0,19.5,2.636
42,Fat2_30min,3,bleached,3,42,1200.0,20.0,2.191
43,Fat2_30min,3,bleached,3,43,1230.0,20.5,2.146
44,Fat2_30min,3,bleached,3,44,1260.0,21.0,2.053
45,Fat2_30min,3,bleached,3,45,1290.0,21.5,1.754
46,Fat2_30min,3,bleached,3,46,1320.0,22.0,2.209
47,Fat2_30min,3,bleached,3,47,1350.0,22.5,2.053
48,Fat2_30min,3,bleached,3,48,1380.0,23.0,2.781
49,Fat2_30min,3,bleached,3,49,1410.0,23.5,2.234
50,Fat2_30min,3,bleached,3,50,1440.0,24.0,2.274
51,Fat2_30min,3,bleached,3,51,1470.0,24.5,1.935
52,Fat2_30min,3,bleached,3,52,1500.0,25.0,2.284
53,Fat2_30min,3,bleached,3,53,1530.0,25.5,2.663
54,Fat2_30min,3,bleached,3,54,1560.0,26.0,2.583
55,Fat2_30min,3,bleached,3,55,1590.0,26.5,3.204
56,Fat2_30min,3,bleached,3,56,1620.0,27.0,3.342
57,Fat2_30min,3,bleached,3,57,1650.0,27.5,2.734
58,Fat2_30min,3,bleached,3,58,1680.0,28.0,2.603
59,Fat2_30min,3,bleached,3,59,1710.0,28.5,2.422
60,Fat2_30min,3,bleached,3,60,1740.0,29.0,2.897
0,Fat2_30min,3,bleached,4,0,-60.0,-1.0,5.867
1,Fat2_30min,3,bleached,4,1,-30.0,-0.5,6.605
2,Fat2_30min,3,bleached,4,2,0.0,0.0,1.392
3,Fat2_30min,3,bleached,4,3,30.0,0.5,1.563
4,Fat2_30min,3,bleached,4,4,60.0,1.0,2.452
5,Fat2_30min,3,bleached,4,5,90.0,1.5,1.886
6,Fat2_30min,3,bleached,4,6,120.0,2.0,1.89
7,Fat2_30min,3,bleached,4,7,150.0,2.5,1.798
8,Fat2_30min,3,bleached,4,8,180.0,3.0,1.494
9,Fat2_30min,3,bleached,4,9,210.0,3.5,1.593
10,Fat2_30min,3,bleached,4,10,240.0,4.0,2.156
11,Fat2_30min,3,bleached,4,11,270.0,4.5,2.221
12,Fat2_30min,3,bleached,4,12,300.0,5.0,2.711
13,Fat2_30min,3,bleached,4,13,330.0,5.5,2.886
14,Fat2_30min,3,bleached,4,14,360.0,6.0,3.236
15,Fat2_30min,3,bleached,4,15,390.0,6.5,3.27
16,Fat2_30min,3,bleached,4,16,420.0,7.0,3.266
17,Fat2_30min,3,bleached,4,17,450.0,7.5,3.213
18,Fat2_30min,3,bleached,4,18,480.0,8.0,3.703
19,Fat2_30min,3,bleached,4,19,510.0,8.5,3.688
20,Fat2_30min,3,bleached,4,20,540.0,9.0,3.449
21,Fat2_30min,3,bleached,4,21,570.0,9.5,3.137
22,Fat2_30min,3,bleached,4,22,600.0,10.0,3.426
23,Fat2_30min,3,bleached,4,23,630.0,10.5,3.54
24,Fat2_30min,3,bleached,4,24,660.0,11.0,5.281
25,Fat2_30min,3,bleached,4,25,690.0,11.5,5.498
26,Fat2_30min,3,bleached,4,26,720.0,12.0,5.133
27,Fat2_30min,3,bleached,4,27,750.0,12.5,5.479
28,Fat2_30min,3,bleached,4,28,780.0,13.0,4.414
29,Fat2_30min,3,bleached,4,29,810.0,13.5,4.597
30,Fat2_30min,3,bleached,4,30,840.0,14.0,4.099
31,Fat2_30min,3,bleached,4,31,870.0,14.5,4.392
32,Fat2_30min,3,bleached,4,32,900.0,15.0,4.224
33,Fat2_30min,3,bleached,4,33,930.0,15.5,4.544
34,Fat2_30min,3,bleached,4,34,960.0,16.0,3.958
35,Fat2_30min,3,bleached,4,35,990.0,16.5,3.962
36,Fat2_30min,3,bleached,4,36,1020.0,17.0,4.612
37,Fat2_30min,3,bleached,4,37,1050.0,17.5,4.376
38,Fat2_30min,3,bleached,4,38,1080.0,18.0,5.365
39,Fat2_30min,3,bleached,4,39,1110.0,18.5,4.696
40,Fat2_30min,3,bleached,4,40,1140.0,19.0,6.08
41,Fat2_30min,3,bleached,4,41,1170.0,19.5,4.837
42,Fat2_30min,3,bleached,4,42,1200.0,20.0,4.468
43,Fat2_30min,3,bleached,4,43,1230.0,20.5,4.186
44,Fat2_30min,3,bleached,4,44,1260.0,21.0,4.392
45,Fat2_30min,3,bleached,4,45,1290.0,21.5,3.734
46,Fat2_30min,3,bleached,4,46,1320.0,22.0,4.3
47,Fat2_30min,3,bleached,4,47,1350.0,22.5,3.992
48,Fat2_30min,3,bleached,4,48,1380.0,23.0,5.837
49,Fat2_30min,3,bleached,4,49,1410.0,23.5,5.129
50,Fat2_30min,3,bleached,4,50,1440.0,24.0,5.084
51,Fat2_30min,3,bleached,4,51,1470.0,24.5,4.665
52,Fat2_30min,3,bleached,4,52,1500.0,25.0,4.563
53,Fat2_30min,3,bleached,4,53,1530.0,25.5,4.597
54,Fat2_30min,3,bleached,4,54,1560.0,26.0,4.757
55,Fat2_30min,3,bleached,4,55,1590.0,26.5,4.27
56,Fat2_30min,3,bleached,4,56,1620.0,27.0,4.806
57,Fat2_30min,3,bleached,4,57,1650.0,27.5,4.125
58,Fat2_30min,3,bleached,4,58,1680.0,28.0,4.255
59,Fat2_30min,3,bleached,4,59,1710.0,28.5,3.878
60,Fat2_30min,3,bleached,4,60,1740.0,29.0,4.593
0,Fat2_30min,4,bleached,1,0,-60.0,-1.0,8.84
1,Fat2_30min,4,bleached,1,1,-30.0,-0.5,8.13
2,Fat2_30min,4,bleached,1,2,0.0,0.0,2.56
3,Fat2_30min,4,bleached,1,3,30.0,0.5,2.62
4,Fat2_30min,4,bleached,1,4,60.0,1.0,2.69
5,Fat2_30min,4,bleached,1,5,90.0,1.5,3.23
6,Fat2_30min,4,bleached,1,6,120.0,2.0,3.13
7,Fat2_30min,4,bleached,1,7,150.0,2.5,3.86
8,Fat2_30min,4,bleached,1,8,180.0,3.0,2.61
9,Fat2_30min,4,bleached,1,9,210.0,3.5,2.99
10,Fat2_30min,4,bleached,1,10,240.0,4.0,2.79
11,Fat2_30min,4,bleached,1,11,270.0,4.5,2.48
12,Fat2_30min,4,bleached,1,12,300.0,5.0,2.26
13,Fat2_30min,4,bleached,1,13,330.0,5.5,2.78
14,Fat2_30min,4,bleached,1,14,360.0,6.0,3.45
15,Fat2_30min,4,bleached,1,15,390.0,6.5,3.67
16,Fat2_30min,4,bleached,1,16,420.0,7.0,4.2
17,Fat2_30min,4,bleached,1,17,450.0,7.5,4.26
18,Fat2_30min,4,bleached,1,18,480.0,8.0,4.24
19,Fat2_30min,4,bleached,1,19,510.0,8.5,4.23
20,Fat2_30min,4,bleached,1,20,540.0,9.0,3.96
21,Fat2_30min,4,bleached,1,21,570.0,9.5,3.71
22,Fat2_30min,4,bleached,1,22,600.0,10.0,4.91
23,Fat2_30min,4,bleached,1,23,630.0,10.5,4.45
24,Fat2_30min,4,bleached,1,24,660.0,11.0,4.54
25,Fat2_30min,4,bleached,1,25,690.0,11.5,4.75
26,Fat2_30min,4,bleached,1,26,720.0,12.0,4.89
27,Fat2_30min,4,bleached,1,27,750.0,12.5,5.0
28,Fat2_30min,4,bleached,1,28,780.0,13.0,4.44
29,Fat2_30min,4,bleached,1,29,810.0,13.5,3.99
30,Fat2_30min,4,bleached,1,30,840.0,14.0,4.35
31,Fat2_30min,4,bleached,1,31,870.0,14.5,4.56
32,Fat2_30min,4,bleached,1,32,900.0,15.0,4.07
33,Fat2_30min,4,bleached,1,33,930.0,15.5,3.4
34,Fat2_30min,4,bleached,1,34,960.0,16.0,3.43
35,Fat2_30min,4,bleached,1,35,990.0,16.5,3.91
36,Fat2_30min,4,bleached,1,36,1020.0,17.0,3.82
37,Fat2_30min,4,bleached,1,37,1050.0,17.5,3.48
38,Fat2_30min,4,bleached,1,38,1080.0,18.0,3.68
39,Fat2_30min,4,bleached,1,39,1110.0,18.5,3.4
40,Fat2_30min,4,bleached,1,40,1140.0,19.0,3.36
41,Fat2_30min,4,bleached,1,41,1170.0,19.5,3.84
42,Fat2_30min,4,bleached,1,42,1200.0,20.0,3.66
43,Fat2_30min,4,bleached,1,43,1230.0,20.5,3.58
44,Fat2_30min,4,bleached,1,44,1260.0,21.0,3.32
45,Fat2_30min,4,bleached,1,45,1290.0,21.5,3.82
46,Fat2_30min,4,bleached,1,46,1320.0,22.0,4.12
47,Fat2_30min,4,bleached,1,47,1350.0,22.5,3.87
48,Fat2_30min,4,bleached,1,48,1380.0,23.0,3.8
49,Fat2_30min,4,bleached,1,49,1410.0,23.5,3.02
50,Fat2_30min,4,bleached,1,50,1440.0,24.0,4.32
51,Fat2_30min,4,bleached,1,51,1470.0,24.5,3.29
52,Fat2_30min,4,bleached,1,52,1500.0,25.0,3.68
53,Fat2_30min,4,bleached,1,53,1530.0,25.5,4.2
54,Fat2_30min,4,bleached,1,54,1560.0,26.0,4.46
55,Fat2_30min,4,bleached,1,55,1590.0,26.5,5.29
56,Fat2_30min,4,bleached,1,56,1620.0,27.0,4.97
57,Fat2_30min,4,bleached,1,57,1650.0,27.5,5.41
58,Fat2_30min,4,bleached,1,58,1680.0,28.0,5.04
59,Fat2_30min,4,bleached,1,59,1710.0,28.5,4.99
60,Fat2_30min,4,bleached,1,60,1740.0,29.0,5.17
0,Fat2_30min,4,bleached,2,0,-60.0,-1.0,5.45
1,Fat2_30min,4,bleached,2,1,-30.0,-0.5,5.29
2,Fat2_30min,4,bleached,2,2,0.0,0.0,1.42
3,Fat2_30min,4,bleached,2,3,30.0,0.5,2.29
4,Fat2_30min,4,bleached,2,4,60.0,1.0,2.33
5,Fat2_30min,4,bleached,2,5,90.0,1.5,2.92
6,Fat2_30min,4,bleached,2,6,120.0,2.0,3.29
7,Fat2_30min,4,bleached,2,7,150.0,2.5,2.85
8,Fat2_30min,4,bleached,2,8,180.0,3.0,2.84
9,Fat2_30min,4,bleached,2,9,210.0,3.5,2.75
10,Fat2_30min,4,bleached,2,10,240.0,4.0,2.32
11,Fat2_30min,4,bleached,2,11,270.0,4.5,2.5
12,Fat2_30min,4,bleached,2,12,300.0,5.0,2.38
13,Fat2_30min,4,bleached,2,13,330.0,5.5,2.7
14,Fat2_30min,4,bleached,2,14,360.0,6.0,4.1
15,Fat2_30min,4,bleached,2,15,390.0,6.5,4.35
16,Fat2_30min,4,bleached,2,16,420.0,7.0,3.67
17,Fat2_30min,4,bleached,2,17,450.0,7.5,5.19
18,Fat2_30min,4,bleached,2,18,480.0,8.0,5.03
19,Fat2_30min,4,bleached,2,19,510.0,8.5,6.06
20,Fat2_30min,4,bleached,2,20,540.0,9.0,6.23
21,Fat2_30min,4,bleached,2,21,570.0,9.5,5.81
22,Fat2_30min,4,bleached,2,22,600.0,10.0,6.94
23,Fat2_30min,4,bleached,2,23,630.0,10.5,6.13
24,Fat2_30min,4,bleached,2,24,660.0,11.0,5.19
25,Fat2_30min,4,bleached,2,25,690.0,11.5,4.84
26,Fat2_30min,4,bleached,2,26,720.0,12.0,3.88
27,Fat2_30min,4,bleached,2,27,750.0,12.5,3.3
28,Fat2_30min,4,bleached,2,28,780.0,13.0,3.18
29,Fat2_30min,4,bleached,2,29,810.0,13.5,2.77
30,Fat2_30min,4,bleached,2,30,840.0,14.0,2.39
31,Fat2_30min,4,bleached,2,31,870.0,14.5,3.26
32,Fat2_30min,4,bleached,2,32,900.0,15.0,3.29
33,Fat2_30min,4,bleached,2,33,930.0,15.5,3.71
34,Fat2_30min,4,bleached,2,34,960.0,16.0,4.13
35,Fat2_30min,4,bleached,2,35,990.0,16.5,3.67
36,Fat2_30min,4,bleached,2,36,1020.0,17.0,3.97
37,Fat2_30min,4,bleached,2,37,1050.0,17.5,3.22
38,Fat2_30min,4,bleached,2,38,1080.0,18.0,2.76
39,Fat2_30min,4,bleached,2,39,1110.0,18.5,3.9
40,Fat2_30min,4,bleached,2,40,1140.0,19.0,3.57
41,Fat2_30min,4,bleached,2,41,1170.0,19.5,4.52
42,Fat2_30min,4,bleached,2,42,1200.0,20.0,4.11
43,Fat2_30min,4,bleached,2,43,1230.0,20.5,4.57
44,Fat2_30min,4,bleached,2,44,1260.0,21.0,3.48
45,Fat2_30min,4,bleached,2,45,1290.0,21.5,3.63
46,Fat2_30min,4,bleached,2,46,1320.0,22.0,3.36
47,Fat2_30min,4,bleached,2,47,1350.0,22.5,3.26
48,Fat2_30min,4,bleached,2,48,1380.0,23.0,2.92
49,Fat2_30min,4,bleached,2,49,1410.0,23.5,3.52
50,Fat2_30min,4,bleached,2,50,1440.0,24.0,3.13
51,Fat2_30min,4,bleached,2,51,1470.0,24.5,3.16
52,Fat2_30min,4,bleached,2,52,1500.0,25.0,3.42
53,Fat2_30min,4,bleached,2,53,1530.0,25.5,2.71
54,Fat2_30min,4,bleached,2,54,1560.0,26.0,3.32
55,Fat2_30min,4,bleached,2,55,1590.0,26.5,3.38
56,Fat2_30min,4,bleached,2,56,1620.0,27.0,3.56
57,Fat2_30min,4,bleached,2,57,1650.0,27.5,3.42
58,Fat2_30min,4,bleached,2,58,1680.0,28.0,2.91
59,Fat2_30min,4,bleached,2,59,1710.0,28.5,2.81
60,Fat2_30min,4,bleached,2,60,1740.0,29.0,3.12
0,Fat2_30min,4,bleached,3,0,-60.0,-1.0,7.32
1,Fat2_30min,4,bleached,3,1,-30.0,-0.5,7.63
2,Fat2_30min,4,bleached,3,2,0.0,0.0,2.62
3,Fat2_30min,4,bleached,3,3,30.0,0.5,2.85
4,Fat2_30min,4,bleached,3,4,60.0,1.0,2.24
5,Fat2_30min,4,bleached,3,5,90.0,1.5,4.24
6,Fat2_30min,4,bleached,3,6,120.0,2.0,3.8
7,Fat2_30min,4,bleached,3,7,150.0,2.5,3.28
8,Fat2_30min,4,bleached,3,8,180.0,3.0,2.97
9,Fat2_30min,4,bleached,3,9,210.0,3.5,2.57
10,Fat2_30min,4,bleached,3,10,240.0,4.0,2.9
11,Fat2_30min,4,bleached,3,11,270.0,4.5,3.01
12,Fat2_30min,4,bleached,3,12,300.0,5.0,2.5
13,Fat2_30min,4,bleached,3,13,330.0,5.5,2.3
14,Fat2_30min,4,bleached,3,14,360.0,6.0,2.94
15,Fat2_30min,4,bleached,3,15,390.0,6.5,2.75
16,Fat2_30min,4,bleached,3,16,420.0,7.0,3.98
17,Fat2_30min,4,bleached,3,17,450.0,7.5,4.04
18,Fat2_30min,4,bleached,3,18,480.0,8.0,5.66
19,Fat2_30min,4,bleached,3,19,510.0,8.5,4.62
20,Fat2_30min,4,bleached,3,20,540.0,9.0,4.85
21,Fat2_30min,4,bleached,3,21,570.0,9.5,4.6
22,Fat2_30min,4,bleached,3,22,600.0,10.0,3.24
23,Fat2_30min,4,bleached,3,23,630.0,10.5,3.98
24,Fat2_30min,4,bleached,3,24,660.0,11.0,4.95
25,Fat2_30min,4,bleached,3,25,690.0,11.5,5.68
26,Fat2_30min,4,bleached,3,26,720.0,12.0,4.27
27,Fat2_30min,4,bleached,3,27,750.0,12.5,3.95
28,Fat2_30min,4,bleached,3,28,780.0,13.0,3.81
29,Fat2_30min,4,bleached,3,29,810.0,13.5,3.45
30,Fat2_30min,4,bleached,3,30,840.0,14.0,3.81
31,Fat2_30min,4,bleached,3,31,870.0,14.5,3.69
32,Fat2_30min,4,bleached,3,32,900.0,15.0,3.17
33,Fat2_30min,4,bleached,3,33,930.0,15.5,3.31
34,Fat2_30min,4,bleached,3,34,960.0,16.0,2.83
35,Fat2_30min,4,bleached,3,35,990.0,16.5,3.15
36,Fat2_30min,4,bleached,3,36,1020.0,17.0,3.27
37,Fat2_30min,4,bleached,3,37,1050.0,17.5,3.49
38,Fat2_30min,4,bleached,3,38,1080.0,18.0,3.18
39,Fat2_30min,4,bleached,3,39,1110.0,18.5,3.1
40,Fat2_30min,4,bleached,3,40,1140.0,19.0,3.41
41,Fat2_30min,4,bleached,3,41,1170.0,19.5,3.02
42,Fat2_30min,4,bleached,3,42,1200.0,20.0,4.32
43,Fat2_30min,4,bleached,3,43,1230.0,20.5,3.82
44,Fat2_30min,4,bleached,3,44,1260.0,21.0,3.62
45,Fat2_30min,4,bleached,3,45,1290.0,21.5,3.61
46,Fat2_30min,4,bleached,3,46,1320.0,22.0,3.65
47,Fat2_30min,4,bleached,3,47,1350.0,22.5,3.93
48,Fat2_30min,4,bleached,3,48,1380.0,23.0,3.86
49,Fat2_30min,4,bleached,3,49,1410.0,23.5,4.98
50,Fat2_30min,4,bleached,3,50,1440.0,24.0,4.09
51,Fat2_30min,4,bleached,3,51,1470.0,24.5,4.25
52,Fat2_30min,4,bleached,3,52,1500.0,25.0,4.66
53,Fat2_30min,4,bleached,3,53,1530.0,25.5,4.15
54,Fat2_30min,4,bleached,3,54,1560.0,26.0,4.18
55,Fat2_30min,4,bleached,3,55,1590.0,26.5,3.96
56,Fat2_30min,4,bleached,3,56,1620.0,27.0,3.9
57,Fat2_30min,4,bleached,3,57,1650.0,27.5,3.84
58,Fat2_30min,4,bleached,3,58,1680.0,28.0,3.81
59,Fat2_30min,4,bleached,3,59,1710.0,28.5,3.78
60,Fat2_30min,4,bleached,3,60,1740.0,29.0,3.28
0,Fat2_30min,4,bleached,4,0,-60.0,-1.0,13.84
1,Fat2_30min,4,bleached,4,1,-30.0,-0.5,13.9
2,Fat2_30min,4,bleached,4,2,0.0,0.0,2.81
3,Fat2_30min,4,bleached,4,3,30.0,0.5,2.87
4,Fat2_30min,4,bleached,4,4,60.0,1.0,3.03
5,Fat2_30min,4,bleached,4,5,90.0,1.5,3.3
6,Fat2_30min,4,bleached,4,6,120.0,2.0,3.36
7,Fat2_30min,4,bleached,4,7,150.0,2.5,3.52
8,Fat2_30min,4,bleached,4,8,180.0,3.0,3.72
9,Fat2_30min,4,bleached,4,9,210.0,3.5,3.53
10,Fat2_30min,4,bleached,4,10,240.0,4.0,3.26
11,Fat2_30min,4,bleached,4,11,270.0,4.5,3.75
12,Fat2_30min,4,bleached,4,12,300.0,5.0,3.79
13,Fat2_30min,4,bleached,4,13,330.0,5.5,4.52
14,Fat2_30min,4,bleached,4,14,360.0,6.0,5.45
15,Fat2_30min,4,bleached,4,15,390.0,6.5,4.9
16,Fat2_30min,4,bleached,4,16,420.0,7.0,3.95
17,Fat2_30min,4,bleached,4,17,450.0,7.5,5.08
18,Fat2_30min,4,bleached,4,18,480.0,8.0,4.21
19,Fat2_30min,4,bleached,4,19,510.0,8.5,3.38
20,Fat2_30min,4,bleached,4,20,540.0,9.0,4.12
21,Fat2_30min,4,bleached,4,21,570.0,9.5,4.58
22,Fat2_30min,4,bleached,4,22,600.0,10.0,3.37
23,Fat2_30min,4,bleached,4,23,630.0,10.5,3.69
24,Fat2_30min,4,bleached,4,24,660.0,11.0,3.62
25,Fat2_30min,4,bleached,4,25,690.0,11.5,3.93
26,Fat2_30min,4,bleached,4,26,720.0,12.0,3.5
27,Fat2_30min,4,bleached,4,27,750.0,12.5,3.91
28,Fat2_30min,4,bleached,4,28,780.0,13.0,4.18
29,Fat2_30min,4,bleached,4,29,810.0,13.5,4.29
30,Fat2_30min,4,bleached,4,30,840.0,14.0,3.95
31,Fat2_30min,4,bleached,4,31,870.0,14.5,4.32
32,Fat2_30min,4,bleached,4,32,900.0,15.0,4.09
33,Fat2_30min,4,bleached,4,33,930.0,15.5,4.5
34,Fat2_30min,4,bleached,4,34,960.0,16.0,4.53
35,Fat2_30min,4,bleached,4,35,990.0,16.5,4.87
36,Fat2_30min,4,bleached,4,36,1020.0,17.0,5.39
37,Fat2_30min,4,bleached,4,37,1050.0,17.5,5.35
38,Fat2_30min,4,bleached,4,38,1080.0,18.0,5.27
39,Fat2_30min,4,bleached,4,39,1110.0,18.5,4.99
40,Fat2_30min,4,bleached,4,40,1140.0,19.0,5.28
41,Fat2_30min,4,bleached,4,41,1170.0,19.5,5.13
42,Fat2_30min,4,bleached,4,42,1200.0,20.0,5.22
43,Fat2_30min,4,bleached,4,43,1230.0,20.5,5.37
44,Fat2_30min,4,bleached,4,44,1260.0,21.0,4.81
45,Fat2_30min,4,bleached,4,45,1290.0,21.5,5.4
46,Fat2_30min,4,bleached,4,46,1320.0,22.0,4.62
47,Fat2_30min,4,bleached,4,47,1350.0,22.5,6.03
48,Fat2_30min,4,bleached,4,48,1380.0,23.0,5.51
49,Fat2_30min,4,bleached,4,49,1410.0,23.5,4.98
50,Fat2_30min,4,bleached,4,50,1440.0,24.0,6.1
51,Fat2_30min,4,bleached,4,51,1470.0,24.5,5.65
52,Fat2_30min,4,bleached,4,52,1500.0,25.0,6.58
53,Fat2_30min,4,bleached,4,53,1530.0,25.5,5.39
54,Fat2_30min,4,bleached,4,54,1560.0,26.0,5.42
55,Fat2_30min,4,bleached,4,55,1590.0,26.5,4.94
56,Fat2_30min,4,bleached,4,56,1620.0,27.0,4.67
57,Fat2_30min,4,bleached,4,57,1650.0,27.5,4.97
58,Fat2_30min,4,bleached,4,58,1680.0,28.0,4.88
59,Fat2_30min,4,bleached,4,59,1710.0,28.5,5.33
60,Fat2_30min,4,bleached,4,60,1740.0,29.0,6.09
0,Fat2_30min,5,bleached,1,0,-60.0,-1.0,9.65
1,Fat2_30min,5,bleached,1,1,-30.0,-0.5,9.65
2,Fat2_30min,5,bleached,1,2,0.0,0.0,4.57
3,Fat2_30min,5,bleached,1,3,30.0,0.5,4.88
4,Fat2_30min,5,bleached,1,4,60.0,1.0,4.55
